id,skin_name,weapon_name,stat_trak,factory_new_price,quality
482,Hydra,MP9,1,"42,87€",Classified SMG
483,Night Riot,PP-Bizon,1,"0,78€",Mil-Spec SMG
484,Rust Coat,PP-Bizon,0,"26,79€",Mil-Spec SMG
485,Night Ops,PP-Bizon,0,"0,10€",Industrial Grade SMG
486,Lumen,PP-Bizon,1,"4,09€",Mil-Spec SMG
487,Urban Dashed,PP-Bizon,0,"0,09€",Consumer Grade SMG
488,Antique,PP-Bizon,1,"19,19€",Restricted SMG
489,Brass,PP-Bizon,0,"2,28€",Mil-Spec SMG
491,Space Cat,PP-Bizon,1,"2,84€",Restricted SMG
492,Osiris,PP-Bizon,1,"4,79€",Restricted SMG
493,Cobalt Halftone,PP-Bizon,1,"4,81€",Mil-Spec SMG
494,Blue Streak,PP-Bizon,1,"25,09€",Restricted SMG
495,Runic,PP-Bizon,1,"1,07€",Mil-Spec SMG
496,Photic Zone,PP-Bizon,1,"5,12€",Mil-Spec SMG
497,Facility Sketch,PP-Bizon,0,"0,04€",Consumer Grade SMG
498,Jungle Slipstream,PP-Bizon,1,"0,91€",Mil-Spec SMG
499,High Roller,PP-Bizon,1,"32,45€",Classified SMG
500,Water Sigil,PP-Bizon,1,"5,68€",Mil-Spec SMG
501,Breaker Box,PP-Bizon,0,"3,69€",Industrial Grade SMG
502,Anolis,PP-Bizon,0,"0,75€",Consumer Grade SMG
503,Irradiated Alert,PP-Bizon,0,"27,85€",Consumer Grade SMG
504,Embargo,PP-Bizon,1,"15,89€",Restricted SMG
506,Harvester,PP-Bizon,1,"1,77€",Mil-Spec SMG
507,Carbon Fiber,PP-Bizon,0,"13,99€",Industrial Grade SMG
508,Fuel Rod,PP-Bizon,1,"11,37€",Restricted SMG
509,Judgement of Anubis,PP-Bizon,1,"44,51€",Covert SMG
510,Forest Leaves,PP-Bizon,0,"33,29€",Consumer Grade SMG
511,Bamboo Print,PP-Bizon,0,"5,04€",Consumer Grade SMG
512,Modern Hunter,PP-Bizon,0,"155,84€",Mil-Spec SMG
514,Sand Dashed,PP-Bizon,0,"0,07€",Consumer Grade SMG
515,Death Rattle,PP-Bizon,0,Not Possible,Consumer Grade SMG
516,Death by Kitty,P90,1,Not Possible,Covert SMG
517,Ash Wood,P90,0,"0,16€",Industrial Grade SMG
518,Chopper,P90,1,"5,78€",Restricted SMG
519,Ancient Earth,P90,0,"0,75€",Consumer Grade SMG
520,Virus,P90,1,"32,45€",Restricted SMG
521,Verdant Growth,P90,0,"3,51€",Industrial Grade SMG
522,Shallow Grave,P90,1,"17,84€",Classified SMG
523,Glacier Mesh,P90,0,"25,01€",Mil-Spec SMG
524,Leather,P90,0,"18,07€",Industrial Grade SMG
525,Asiimov,P90,1,"193,84€",Covert SMG
526,Astral Jörmungandr,P90,0,"346,58€",Restricted SMG
527,Emerald Dragon,P90,1,"1 422,67€",Classified SMG
528,Death Grip,P90,1,"35,52€",Restricted SMG
529,Shapewood,P90,1,"37,15€",Classified SMG
530,Teardown,P90,0,"0,51€",Mil-Spec SMG
531,Freight,P90,1,"0,88€",Mil-Spec SMG
532,Grim,P90,1,"2,48€",Mil-Spec SMG
534,Module,P90,1,"3,31€",Mil-Spec SMG
535,Elite Build,P90,1,"5,73€",Mil-Spec SMG
536,ScaraB Rush,P90,0,"13,39€",Restricted SMG
537,Blind Spot,P90,1,"22,25€",Restricted SMG
538,Tiger Pit,P90,0,"14,78€",Mil-Spec SMG
539,Scorched,P90,0,"8,45€",Consumer Grade SMG
540,Sand Spray,P90,0,"0,08€",Consumer Grade SMG
541,Desert Warfare,P90,1,"14,90€",Mil-Spec SMG
542,Sunset Lily,P90,0,"25,91€",Industrial Grade SMG
543,Vent Rush,P90,1,"4,41€",Restricted SMG
544,Traction,P90,1,"4,59€",Mil-Spec SMG
545,Run and Hide,P90,0,"335,17€",Classified SMG
546,Cold Blooded,P90,1,"91,83€",Classified SMG
547,Schematic,P90,0,"13,97€",Mil-Spec SMG
548,Facility Negative,P90,0,"0,56€",Mil-Spec SMG
549,Neoqueen,P90,1,"4,21€",Restricted SMG
550,Fallout Warning,P90,0,"275,49€",Industrial Grade SMG
551,Baroque Red,P90,0,"32,33€",Mil-Spec SMG
552,Trigon,P90,1,Not Possible,Classified SMG
553,Cocoa Rampage,P90,1,"2,29€",Mil-Spec SMG
554,Off World,P90,1,"1,75€",Mil-Spec SMG
555,Desert DDPAT,P90,0,"1,06€",Consumer Grade SMG
556,Nostalgia,P90,1,"26,15€",Classified SMG
557,Roadblock,UMP-45,1,"0,92€",Mil-Spec SMG
558,Corporal,UMP-45,1,"1,39€",Mil-Spec SMG
559,Mechanism,UMP-45,0,"4,23€",Industrial Grade SMG
560,Momentum,UMP-45,1,"20,39€",Classified SMG
561,Exposure,UMP-45,1,"3,32€",Restricted SMG
562,Scorched,UMP-45,0,"5,--€",Consumer Grade SMG
563,Fallout Warning,UMP-45,0,"107,76€",Industrial Grade SMG
564,Oscillator,UMP-45,1,"1,55€",Mil-Spec SMG
565,Plastique,UMP-45,1,"4,71€",Restricted SMG
566,Gunsmoke,UMP-45,0,"0,18€",Industrial Grade SMG
567,Wild Child,UMP-45,1,"31,14€",Classified SMG
568,Riot,UMP-45,1,"1,33€",Mil-Spec SMG
569,Delusion,UMP-45,1,"4,65€",Mil-Spec SMG
570,Grand Prix,UMP-45,1,Not Possible,Restricted SMG
571,Full Stop,UMP-45,0,"1,59€",Mil-Spec SMG
572,Fade,UMP-45,0,"582,47€",Classified SMG
573,Bone Pile,UMP-45,1,"34,94€",Mil-Spec SMG
574,Carbon Fiber,UMP-45,0,"0,14€",Industrial Grade SMG
575,Metal Flowers,UMP-45,1,"6,28€",Mil-Spec SMG
576,Briefing,UMP-45,1,"1,31€",Mil-Spec SMG
577,Arctic Wolf,UMP-45,1,"3,68€",Restricted SMG
578,Blaze,UMP-45,0,"18,37€",Mil-Spec SMG
580,Urban DDPAT,UMP-45,0,"0,09€",Consumer Grade SMG
581,Mudder,UMP-45,0,"0,06€",Consumer Grade SMG
584,Labyrinth,UMP-45,1,"0,85€",Mil-Spec SMG
585,Scaffold,UMP-45,1,"7,65€",Restricted SMG
586,Day Lily,UMP-45,0,"96,67€",Mil-Spec SMG
587,Facility Dark,UMP-45,0,"0,04€",Consumer Grade SMG
588,Gold Bismuth,UMP-45,1,"11,16€",Restricted SMG
589,Moonrise,UMP-45,1,"3,33€",Restricted SMG
590,Crime Scene,UMP-45,0,"94,02€",Restricted SMG
591,Minotaur's Labyrinth,UMP-45,0,"120,52€",Mil-Spec SMG
592,Houndstooth,UMP-45,0,"3,12€",Industrial Grade SMG
593,Primal Saber,UMP-45,1,"21,87€",Classified SMG
594,Metallic DDPAT,MAG-7,0,"0,15€",Industrial Grade Shotgun
595,Counter Terrace,MAG-7,0,"120,55€",Mil-Spec Shotgun
596,Cinquedea,MAG-7,0,"813,75€",Classified Shotgun
597,Memento,MAG-7,1,"8,98€",Mil-Spec Shotgun
598,Firestarter,MAG-7,1,"12,89€",Mil-Spec Shotgun
599,Popdog,MAG-7,1,"0,91€",Mil-Spec Shotgun
600,Navy Sheen,MAG-7,0,"0,68€",Consumer Grade Shotgun
601,Hard Water,MAG-7,1,"5,86€",Mil-Spec Shotgun
603,Copper Coated,MAG-7,0,"2,29€",Mil-Spec Shotgun
604,SWAG-7,MAG-7,1,"4,48€",Restricted Shotgun
606,Rust Coat,MAG-7,0,"0,06€",Consumer Grade Shotgun
607,Heat,MAG-7,1,"8,59€",Restricted Shotgun
608,Hazard,MAG-7,0,"148,74€",Mil-Spec Shotgun
609,Insomnia,MAG-7,1,"0,98€",Mil-Spec Shotgun
610,Carbon Fiber,MAG-7,0,"4,28€",Industrial Grade Shotgun
611,Justice,MAG-7,1,"29,76€",Classified Shotgun
612,Core Breach,MAG-7,0,"4,84€",Restricted Shotgun
613,Praetorian,MAG-7,1,"9,86€",Restricted Shotgun
614,Monster Call,MAG-7,1,"4,87€",Restricted Shotgun
615,Foresight,MAG-7,1,"0,65€",Mil-Spec Shotgun
616,Irradiated Alert,MAG-7,0,"21,85€",Consumer Grade Shotgun
619,BI83 Spectrum,MAG-7,1,"6,96€",Restricted Shotgun
620,Prism Terrace,MAG-7,0,"52,56€",Restricted Shotgun
621,Sonar,MAG-7,1,"1,30€",Mil-Spec Shotgun
622,Cobalt Core,MAG-7,1,"1,51€",Mil-Spec Shotgun
623,Petroglyph,MAG-7,1,"4,13€",Restricted Shotgun
624,Chainmail,MAG-7,0,"28,94€",Industrial Grade Shotgun
625,Heaven Guard,MAG-7,1,"1,25€",Mil-Spec Shotgun
627,Baroque Orange,Nova,0,"102,87€",Restricted Shotgun
628,Mandrel,Nova,0,"0,04€",Consumer Grade Shotgun
629,Red Quartz,Nova,0,"8,66€",Restricted Shotgun
630,Modern Hunter,Nova,0,"294,24€",Mil-Spec Shotgun
631,Caged Steel,Nova,0,"0,14€",Industrial Grade Shotgun
632,Wood Fired,Nova,1,"0,68€",Mil-Spec Shotgun
633,Tempest,Nova,1,"29,83€",Mil-Spec Shotgun
635,Blaze Orange,Nova,0,"927,31€",Mil-Spec Shotgun
636,Koi,Nova,1,"4,49€",Restricted Shotgun
637,Plume,Nova,1,"3,98€",Mil-Spec Shotgun
638,Windblown,Nova,1,"1,61€",Mil-Spec Shotgun
639,Bloomstick,Nova,1,"276,32€",Classified Shotgun
640,Antique,Nova,1,"28,74€",Classified Shotgun
642,Graphite,Nova,1,"35,19€",Restricted Shotgun
643,Moon in Libra,Nova,0,"5,37€",Consumer Grade Shotgun
645,Predator,Nova,0,"0,09€",Consumer Grade Shotgun
646,Interlock,Nova,0,"14,67€",Mil-Spec Shotgun
648,Quick Sand,Nova,0,"29,94€",Mil-Spec Shotgun
649,Clear Polymer,Nova,1,"11,46€",Restricted Shotgun
650,Walnut,Nova,0,"20,08€",Consumer Grade Shotgun
651,Rust Coat,Nova,0,"3,38€",Industrial Grade Shotgun
652,Forest Leaves,Nova,0,"34,95€",Consumer Grade Shotgun
653,Army Sheen,Nova,0,"0,69€",Consumer Grade Shotgun
