id,skin_name,weapon_name,stat_trak,factory_new_price,quality
777,Red Laminate,AK-47,1,1546.33,4
778,Rat Rod,AK-47,1,36.95,3
779,Redline,AK-47,1,,4
780,Legion of Anubis,AK-47,1,64.72,5
781,Point Disarray,AK-47,1,87.77,4
782,Aquamarine Revenge,AK-47,1,299.67,5
783,Frontside Misty,AK-47,1,153.56,4
784,Baroque Purple,AK-47,0,16.22,1
785,Black Laminate,AK-47,0,204.83,2
787,Blue Laminate,AK-47,1,44.92,3
788,Nightwish,AK-47,1,173.75,5
789,X-Ray,AK-47,0,,5
790,Neon Revolution,AK-47,1,165.53,5
791,Wasteland Rebel,AK-47,1,,5
792,Orbit Mk01,AK-47,1,68.85,3
793,Jungle Spray,AK-47,0,138.73,1
794,Uncharted,AK-47,1,5.3,2
795,Asiimov,AK-47,1,567.5,5
796,Vulcan,AK-47,1,,5
797,Predator,AK-47,0,53.32,1
798,Fire Serpent,AK-47,1,,5
799,First Class,AK-47,0,159.72,3
800,Jet Set,AK-47,0,1053.83,4
801,Green Laminate,AK-47,0,26.15,2
802,Slate,AK-47,1,43.72,3
803,Bloodsport,AK-47,1,314.71,5
804,Gold Arabesque,AK-47,0,,5
805,The Empress,AK-47,1,338.45,5
806,Elite Build,AK-47,1,24.32,2
807,Panthera onca,AK-47,0,359.38,4
808,Emerald Pinstripe,AK-47,0,9.21,3
809,Steel Delta,AK-47,0,2.9,2
810,Safari Mesh,AK-47,0,2.14,1
811,Wild Lotus,AK-47,0,,5
812,Fuel Injector,AK-47,1,,5
813,Ice Coaled,AK-47,1,55.46,4
814,Cartel,AK-47,1,94.49,4
815,Leet Museo,AK-47,1,180.82,5
816,Phantom Disruptor,AK-47,1,36.07,4
817,Case Hardened,AK-47,1,1205.36,4
818,Hydroponic,AK-47,0,,4
819,Safety Net,AK-47,0,8.46,3
820,Navy Murano,AUG,0,4.85,0
821,Arctic Wolf,AUG,1,20.96,3
822,Tom Cat,AUG,1,1.34,2
823,Syd Mead,AUG,1,20.65,4
824,Carved Jade,AUG,0,20.65,2
825,Sweeper,AUG,0,0.05,0
826,Chameleon,AUG,1,24.97,5
827,Torque,AUG,1,18.12,3
828,Spalted Wood,AUG,0,5.72,1
829,Snake Pit,AUG,0,0.12,0
831,Death by Puppy,AUG,1,29.85,4
832,Wings,AUG,1,26.7,2
833,Surveillance,AUG,0,0.79,0
834,Fleet Flock,AUG,1,26.97,4
835,Sand Storm,AUG,0,72.2,3
836,Akihabara Accept,AUG,0,,5
837,Amber Slipstream,AUG,1,1.14,2
838,Ricochet,AUG,1,2.59,2
839,Bengal Tiger,AUG,1,97.74,4
840,Copperhead,AUG,0,,2
841,Condemned,AUG,0,0.26,1
842,Daedalus,AUG,0,5.14,0
843,Momentum,AUG,1,62.1,4
845,Aristocrat,AUG,1,7.06,3
846,Flame Jörmungandr,AUG,0,339.2,3
847,Plague,AUG,1,4.44,2
848,Stymphalian,AUG,1,17.41,4
849,Triqua,AUG,1,2.53,2
850,Radiation Hazard,AUG,0,2.48,1
852,Midnight Lily,AUG,0,347.73,3
853,Amber Fade,AUG,0,1.49,2
855,Random Access,AUG,0,4.64,3
857,BOOM,AWP,1,1033.06,4
858,Black Nile,AWP,0,5.99,2
859,Graphite,AWP,1,486.28,4
860,Neo-Noir,AWP,1,86.24,5
861,The Prince,AWP,0,,5
863,Mortis,AWP,1,16.65,4
864,Elite Build,AWP,1,82.65,4
865,PAW,AWP,1,14.01,3
866,Redline,AWP,1,,4
867,Fade,AWP,0,1337.63,5
868,Pit Viper,AWP,0,,3
869,Safari Mesh,AWP,0,1.27,1
870,Lightning Strike,AWP,1,988.51,5
871,Medusa,AWP,0,,5
872,Snake Camo,AWP,0,277.69,2
873,Silk Tiger,AWP,0,343.77,4
874,Exoskeleton,AWP,1,33.37,3
875,Phobos,AWP,1,6.13,3
876,Sun in Leo,AWP,0,37.43,1
877,Chromatic Aberration,AWP,1,57.1,5
878,Duality,AWP,1,38.66,4
879,Atheris,AWP,1,44.44,3
880,POP AWP,AWP,0,7.74,3
881,Corticera,AWP,1,115.23,4
882,Capillary,AWP,1,10.56,2
883,Oni Taiji,AWP,1,973.67,5
884,Fever Dream,AWP,1,34.39,4
885,Worm God,AWP,1,7.39,3
886,Desert Hydra,AWP,0,,5
887,Hyper Beast,AWP,1,292.1,5
888,Wildfire,AWP,1,332.9,5
889,Containment Breach,AWP,1,1426.04,5
890,Man-o'-war,AWP,1,,5
891,Pink DDPAT,AWP,0,119.62,3
892,Electric Hive,AWP,1,132.8,4
893,Acheron,AWP,0,1.73,2
894,Asiimov,AWP,1,,5
895,Dragon Lore,AWP,0,,5
896,Gungnir,AWP,0,,5
897,ZX Spectron,FAMAS,1,22.0,3
898,Spitfire,FAMAS,0,217.69,3
899,Prime Conspiracy,FAMAS,0,91.82,3
900,Sergeant,FAMAS,1,,3
901,Faulty Wiring,FAMAS,0,1.14,0
902,Commemoration,FAMAS,1,63.98,5
903,Valence,FAMAS,1,16.17,3
904,Survivor Z,FAMAS,1,1.67,2
905,Doomkitty,FAMAS,1,,2
906,Teardown,FAMAS,0,0.63,2
907,Hexane,FAMAS,1,8.59,2
908,Pulse,FAMAS,1,14.45,3
909,Meow 36,FAMAS,1,1.51,2
910,Eye of Athena,FAMAS,1,35.08,4
911,Mecha Industries,FAMAS,1,22.93,4
912,Djinn,FAMAS,1,29.07,4
913,CaliCamo,FAMAS,0,3.44,1
914,Rapid Eye Movement,FAMAS,1,21.32,4
915,Afterimage,FAMAS,1,47.47,4
916,Waters of Nephthys,FAMAS,0,126.97,4
917,Decommissioned,FAMAS,1,2.53,2
918,Dark Water,FAMAS,0,,2
919,Sundown,FAMAS,0,121.63,2
920,Meltdown,FAMAS,0,36.15,4
921,Contrast Spray,FAMAS,0,79.3,0
922,Roll Cage,FAMAS,1,96.09,5
923,Crypsis,FAMAS,1,1.74,2
924,Macabre,FAMAS,1,5.88,2
925,Cyanospatter,FAMAS,0,0.72,1
927,Night Borre,FAMAS,0,6.83,0
928,Styx,FAMAS,0,10.17,3
929,Neural Net,FAMAS,1,5.44,3
930,Digital Mesh,G3SG1,1,2.42,2
931,Desert Storm,G3SG1,0,0.08,0
932,Chronos,G3SG1,0,263.8,3
933,Murky,G3SG1,1,2.13,2
934,VariCamo,G3SG1,0,0.11,1
935,Ancient Ritual,G3SG1,0,3.7,1
936,Scavenger,G3SG1,1,3.47,3
937,Orange Kimono,G3SG1,0,4.32,0
938,Polar Camo,G3SG1,0,0.12,0
939,The Executioner,G3SG1,1,,4
